account_id,contact_id,insurance_type
59735987,919344,Health Insurance
31160218,34162269,House Insurance
29514675,76059114,Health Insurance
63751049,41967741,Health Insurance
91882820,93975840,Health Insurance
5338637,35484727,House Insurance
14189739,66293425,Health Insurance
47164907,99170403,House Insurance
89517308,86400086,House Insurance
52951054,30208330,House Insurance
44709767,40185774,House Insurance
66032353,94933631,Car Insurance
92041893,5334887,Health Insurance
52835301,94050715,Health Insurance
76370425,71804198,House Insurance
29137614,85850948,House Insurance
44183629,30779810,House Insurance
75084694,81561881,Health Insurance
95867871,34244356,House Insurance
64614035,62527983,Health Insurance
8192944,40508475,Car Insurance
97628099,15950261,Car Insurance
23984783,96325215,Health Insurance
75241,20087855,Health Insurance
88714791,11522596,Car Insurance
44772004,77160115,Health Insurance
95787002,38095008,Car Insurance
73649343,94388610,Car Insurance
10983142,84055029,Health Insurance
26732117,69257350,Car Insurance
69947210,3463068,Health Insurance
47806266,82828818,House Insurance
27812671,66602367,Car Insurance
73411154,66498734,House Insurance
72148996,80174040,Car Insurance
89750945,54468986,Health Insurance
20681174,71855680,House Insurance
90940701,71072198,House Insurance
17339195,17191839,Health Insurance
93170997,2199637,Health Insurance
89409755,97021436,Health Insurance
63682919,54927398,House Insurance
38798990,75247249,Car Insurance
56627380,8925728,Car Insurance
81790156,52492714,House Insurance
50842277,24312402,Health Insurance
71325545,24792493,Car Insurance
31762698,17680240,Car Insurance
30969584,41547579,House Insurance
12448884,24549922,House Insurance
29935857,50522786,Health Insurance
36169683,92873074,House Insurance
28821557,56787639,House Insurance
40029952,28143330,Health Insurance
32698514,53792939,Health Insurance
51175476,70633864,Health Insurance
72396859,40395466,Car Insurance
82387806,19777669,Health Insurance
41794007,50309945,Health Insurance
70246000,54283085,Health Insurance
43175201,83027931,House Insurance
38383983,15324335,Car Insurance
1157145,741225,Car Insurance
5677239,92131078,Car Insurance
79124104,97890048,Health Insurance
12237375,76514993,Health Insurance
65423889,59538510,Car Insurance
99536104,93946986,House Insurance
20721000,58513122,House Insurance
8602572,93869401,Car Insurance
54691977,9037894,House Insurance
26400734,19503357,House Insurance
68671485,92639336,Health Insurance
86352008,22890013,Car Insurance
49152147,2799921,House Insurance
41039795,89865842,Car Insurance
34972210,40275134,House Insurance
68054894,10706228,Car Insurance
14372035,54707365,House Insurance
90774030,68516543,Car Insurance
15755030,34801695,House Insurance
27191927,21751819,Health Insurance
72805270,52104398,House Insurance
83486202,1466908,House Insurance
10810748,97741510,Health Insurance
60664603,10601794,Car Insurance
89411165,24163980,Health Insurance
47195431,42371669,Car Insurance
39384491,65850142,House Insurance
47808791,22305845,Health Insurance
57225245,66993481,Health Insurance
36382774,92991218,House Insurance
77640992,8996297,House Insurance
76710647,70669074,Health Insurance
38960359,10673263,House Insurance
67736345,43446397,House Insurance
36718703,34820358,House Insurance
5001765,42037671,House Insurance
26611210,54434504,Health Insurance
9465609,73277762,Car Insurance
97810935,98902961,House Insurance
284024,99323861,Car Insurance
68513365,97965706,House Insurance
97733547,80760970,Health Insurance
79653159,32777793,House Insurance
51411188,11545093,House Insurance
71815784,17710727,House Insurance
24340033,31605656,House Insurance
83211665,58003964,Health Insurance
1783025,55314536,Car Insurance
31542390,2512336,Car Insurance
76987609,54361038,House Insurance
69349846,98878171,Health Insurance
46255055,29787022,Health Insurance
17871248,7001594,House Insurance
53171327,82583386,Car Insurance
8868536,7104449,House Insurance
10875343,73661127,Health Insurance
54099611,54115982,Health Insurance
1364746,73180891,Car Insurance
61643191,86682097,Health Insurance
97773037,84472708,Health Insurance
49536388,62308249,House Insurance
20126019,72432230,House Insurance
70918726,6190661,Health Insurance
83607489,75747082,Health Insurance
42076264,55055320,Car Insurance
14857984,8610701,Health Insurance
47722576,55425847,Health Insurance
46007507,93304561,Health Insurance
59145697,95508884,Car Insurance
57923825,76611938,House Insurance
98353112,27998324,Car Insurance
63229645,1959375,House Insurance
65136526,92716627,Car Insurance
48884923,25753709,Health Insurance
35579718,22534305,Car Insurance
27615153,37844765,House Insurance
28796065,73107703,House Insurance
1768848,5714966,Car Insurance
38192758,65150850,House Insurance
3644515,70197638,Health Insurance
11932459,18044778,Car Insurance
42199949,26936285,House Insurance
47536139,44076043,Car Insurance
73677869,89429937,Car Insurance
15957709,54465957,Car Insurance
52112546,3830973,House Insurance
96504818,44306584,Health Insurance
31447182,52247928,House Insurance
50872446,79671336,Health Insurance
1403325,11950488,Health Insurance
38978897,81804653,House Insurance
6859415,17066074,Car Insurance
18402386,51459115,Health Insurance
58309355,59118943,Health Insurance
82206021,73124228,Health Insurance
27909508,28323104,Health Insurance
67720581,58801692,Health Insurance
68275490,51328948,House Insurance
35083877,65428623,Car Insurance
73974021,96861122,House Insurance
16474663,1908465,House Insurance
51356860,74737305,Car Insurance
88016119,36798974,Health Insurance
54420985,50378376,Health Insurance
55397748,72090896,Health Insurance
45508240,76085146,Car Insurance
80269036,8670778,Car Insurance
72838644,60938946,Car Insurance
41520000,91773269,House Insurance
7840963,7983618,Car Insurance
70706968,55168051,House Insurance
33848971,24336696,House Insurance
30210504,9773656,Health Insurance
32468315,35806263,House Insurance
46081553,42722956,House Insurance
26373115,79836068,House Insurance
26485048,62528884,House Insurance
73802874,59652289,House Insurance
48288107,94543259,Car Insurance
87965041,92578730,Car Insurance
78440448,38754756,House Insurance
82423113,74060842,Health Insurance
20060687,43045052,Health Insurance
83590288,15721803,Car Insurance
36373797,10598504,Health Insurance
62643746,83911528,House Insurance
45214699,8031676,Car Insurance
8492947,59571166,Health Insurance
40875072,87894882,Health Insurance
89008528,42693786,Health Insurance
71934533,9127956,Car Insurance
41731669,28175847,Health Insurance
87570420,79571397,House Insurance
51460973,56827497,Car Insurance
70616270,13487550,House Insurance
22480530,42212192,House Insurance
14297115,89450631,Car Insurance
1377035,38185479,House Insurance
97517638,43786549,Car Insurance
25821369,28777539,House Insurance
47880792,20337129,Car Insurance
47053153,9504188,House Insurance
53467632,9926349,House Insurance
45168106,3722873,Car Insurance
54859514,87412651,Health Insurance
89976040,69198839,Car Insurance
24950267,25213241,House Insurance
58329542,45911601,House Insurance
84274946,46058519,Health Insurance
66738163,66342814,Car Insurance
12130453,71660018,Health Insurance
81563023,76740526,Car Insurance
61370493,69425116,Health Insurance
35735081,60455491,House Insurance
14600658,22217220,Health Insurance
155316,31122028,Health Insurance
7537028,2875439,House Insurance
51122173,44160747,Car Insurance
61248816,19691511,House Insurance
44912801,16568837,Car Insurance
92628147,8388416,House Insurance
92348161,76544447,House Insurance
94073853,68453579,House Insurance
57276245,24440078,Car Insurance
80593959,46027207,Health Insurance
46778175,46641601,Car Insurance
227397,43136809,Car Insurance
59614521,78791967,House Insurance
35805917,13734200,Health Insurance
98590055,94386254,House Insurance
46757035,22138203,Car Insurance
88455967,86631951,House Insurance
86583558,5929478,Car Insurance
11807950,24743585,Car Insurance
12792242,89826556,House Insurance
75666890,17634128,Car Insurance
15216746,55196180,House Insurance
19631304,62041550,Car Insurance
15227178,41340114,Car Insurance
51799256,45900117,Car Insurance
82703824,15384568,Car Insurance
6249788,62796357,House Insurance
75473472,39297596,House Insurance
67010753,84588707,House Insurance
92117548,1056005,House Insurance
79434185,672117,Health Insurance
40002407,4432097,Car Insurance
38657914,24780598,House Insurance
93256450,60626626,House Insurance
66290800,99648692,Health Insurance
76066132,44176469,Car Insurance
54730466,34133962,Car Insurance
89779074,162878,House Insurance
94929372,21431521,Car Insurance
90477114,44618871,Car Insurance
6235352,57942383,Health Insurance
32011272,91928207,Health Insurance
5044505,44909311,Health Insurance
28717788,56880815,Car Insurance
59829789,82871253,House Insurance
15390491,65918769,House Insurance
90787088,98486640,Car Insurance
60233060,6939612,House Insurance
55817787,78631345,Car Insurance
3295204,29619118,Car Insurance
6082591,38965527,Car Insurance
60608901,67116871,Health Insurance
95307414,81197074,House Insurance
59787003,74313715,House Insurance
73925182,24054224,Car Insurance
38704948,15701570,Health Insurance
82164750,64612857,Health Insurance
84531651,32415618,House Insurance
58205,40121189,Car Insurance
74310028,84537449,Car Insurance
60631752,39467511,Health Insurance
31685779,85947051,Health Insurance
73233816,34191591,House Insurance
2002721,40670613,Car Insurance
44749792,5120278,Car Insurance
14603372,13702012,House Insurance
54114125,95985949,Health Insurance
63105179,86379859,House Insurance
33038563,35185577,Car Insurance
7614550,74458865,House Insurance
73012010,55421268,Health Insurance
79760828,26481941,Health Insurance
52660048,22947998,House Insurance
56949277,86638093,Health Insurance
40144911,13840588,Health Insurance
73563873,63700351,Car Insurance
37463549,30003735,Car Insurance
11881219,66244535,House Insurance
71827229,36842712,Car Insurance
63530556,39819136,Health Insurance
78030797,62287622,Car Insurance
83844868,21795776,House Insurance
52980726,57152417,Health Insurance
93871388,10344932,Car Insurance
58986280,45928742,House Insurance
48989247,602314,Car Insurance
64482293,6076989,Car Insurance
20845185,9121405,Health Insurance
51858454,70951644,Car Insurance
44946087,34055090,House Insurance
455793,73367761,Health Insurance
83118329,11258564,House Insurance
74963304,24421428,Car Insurance
83748204,57290958,House Insurance
81461866,43279158,Car Insurance
74484514,80787311,Car Insurance
12192341,29015567,Health Insurance
8140667,29215434,Health Insurance
78611968,87475907,Car Insurance
48489227,97533960,Car Insurance
98622521,27268748,Health Insurance
5795056,83857515,House Insurance
61221453,96232993,Health Insurance
17269579,27554080,House Insurance
21981085,62187969,Health Insurance
48144292,22352060,Health Insurance
71006101,22044324,Car Insurance
39159338,86761139,Car Insurance
93666486,28050621,House Insurance
87473318,9139224,Car Insurance
58755504,98943490,Health Insurance
96798862,42490269,House Insurance
80551100,6673075,Health Insurance
28811310,45607622,Health Insurance
31079365,47530798,Health Insurance
26453496,79661249,Health Insurance
85177057,10985301,Car Insurance
12401508,73248384,Health Insurance
48324075,1273305,House Insurance
83557671,81332735,House Insurance
52795964,53769938,House Insurance
71839244,11668271,Car Insurance
76669214,28519952,House Insurance
41527606,35102099,Health Insurance
83339396,76744633,House Insurance
34359878,86114440,Car Insurance
85065654,23199448,House Insurance
49079053,44183898,Health Insurance
42987383,76279778,Health Insurance
82505598,69451599,House Insurance
47171139,30299686,Health Insurance
68176038,10064806,Car Insurance
50527714,24879786,Health Insurance
51924619,54313320,Car Insurance
29165039,18917620,Car Insurance
99055060,63936496,Car Insurance
85537689,49237330,Health Insurance
70787421,36432093,Car Insurance
